

Hyperparameter tuning for Linear Regression

0.1000,500,0.0200,76.77240906815175
0.1000,500,0.0100,76.67087168251385
0.1000,500,0.0080,76.6526024663216
0.1000,500,0.0050,76.62734014235487
0.1000,500,0.0020,76.6055560850545
0.1000,500,0.0010,76.59928857180789
0.1000,500,0.0008,76.5981038291819
0.1000,500,0.0004,76.59581192948713
0.1000,500,0.0002,76.59470139469067
0.1000,500,0.0001,76.59414706599553
0.0800,500,0.0200,76.77504635264495
0.0800,500,0.0100,76.67584510530988
0.0800,500,0.0080,76.65813234362986
0.0800,500,0.0050,76.63358422863145
0.0800,500,0.0020,76.61223082697565
0.0800,500,0.0010,76.60597722073203
0.0800,500,0.0008,76.60482230640251
0.0800,500,0.0004,76.60249868217038
0.0800,500,0.0002,76.60136959802868
0.0800,500,0.0001,76.60081210686126
0.0600,500,0.0200,76.78198244506906
0.0600,500,0.0100,76.68651746023849
0.0600,500,0.0080,76.66944801573291
0.0600,500,0.0050,76.64569892054996
0.0600,500,0.0020,76.62472319674623
0.0600,500,0.0010,76.61844563374753
0.0600,500,0.0008,76.61719481579816
0.0600,500,0.0004,76.61490692294461
0.0600,500,0.0002,76.6136765692737
0.0600,500,0.0001,76.61310268709649
0.0400,500,0.0200,76.80405846701522
0.0400,500,0.0100,76.71474890068633
0.0400,500,0.0080,76.6985853806917
0.0400,500,0.0050,76.67590274164975
0.0400,500,0.0020,76.65511874109403
0.0400,500,0.0010,76.64867897946483
0.0400,500,0.0008,76.6474426218813
0.0400,500,0.0004,76.64492561606015
0.0400,500,0.0002,76.64368396762407
0.0400,500,0.0001,76.64320960567801
0.0200,500,0.0200,76.8998436307049
0.0200,500,0.0100,76.82158739301255
0.0200,500,0.0080,76.80710628104283
0.0200,500,0.0050,76.7862101133995
0.0200,500,0.0020,76.76602787568439
0.0200,500,0.0010,76.75976921333537
0.0200,500,0.0008,76.75826056472441
0.0200,500,0.0004,76.75576822466257
0.0200,500,0.0002,76.75451306562813
0.0200,500,0.0001,76.75418401564573
0.0100,500,0.0004,76.99799713583785
0.0100,500,0.0002,76.99657833591202
0.0100,500,0.0001,76.99657337257618

0.1000,1000,0.0200,76.77010999886362
0.1000,1000,0.0100,76.66427057586066
0.1000,1000,0.0080,76.64468329798403
0.1000,1000,0.0050,76.6173620128162
0.1000,1000,0.0020,76.5941643307682
0.1000,1000,0.0010,76.58788307312095
0.1000,1000,0.0008,76.58674525188265
0.1000,1000,0.0004,76.58459740825097
0.1000,1000,0.0002,76.58359246731386
0.1000,1000,0.0001,76.58310939275452
0.0800,1000,0.0200,76.77036320789443
0.0800,1000,0.0100,76.66543320967683
0.0800,1000,0.0080,76.64619107581412
0.0800,1000,0.0050,76.61944934868086
0.0800,1000,0.0020,76.59662021865526
0.0800,1000,0.0010,76.59028208500925
0.0800,1000,0.0008,76.58911252523322
0.0800,1000,0.0004,76.58687883006786
0.0800,1000,0.0002,76.58581607404749
0.0800,1000,0.0001,76.58529611270663
0.0600,1000,0.0200,76.77124667858178
0.0600,1000,0.0100,76.66815327109953
0.0600,1000,0.0080,76.64948015090405
0.0600,1000,0.0050,76.62361570165986
0.0600,1000,0.0020,76.60140675940289
0.0600,1000,0.0010,76.59509989517844
0.0600,1000,0.0008,76.59391850238437
0.0600,1000,0.0004,76.59162758675599
0.0600,1000,0.0002,76.59053150816614
0.0600,1000,0.0001,76.58999108769656
0.0400,1000,0.0200,76.77507497281763
0.0400,1000,0.0100,76.67589611615789
0.0400,1000,0.0080,76.65814267490657
0.0400,1000,0.0050,76.63363095295551
0.0400,1000,0.0020,76.61224672512733
0.0400,1000,0.0010,76.60600844943599
0.0400,1000,0.0008,76.60481347037437
0.0400,1000,0.0004,76.60253753785132
0.0400,1000,0.0002,76.60140409973455
0.0400,1000,0.0001,76.60085877902122
0.0200,1000,0.0200,76.80420887737016
0.0200,1000,0.0100,76.7148675439164
0.0200,1000,0.0080,76.69877337677694
0.0200,1000,0.0050,76.67607168436358
0.0200,1000,0.0020,76.65524545403066
0.0200,1000,0.0010,76.64876523273097
0.0200,1000,0.0008,76.64755791461351
0.0200,1000,0.0004,76.64512346361212
0.0200,1000,0.0002,76.64385540122925
0.0200,1000,0.0001,76.64327548826776
0.0100,1000,0.0200,76.89993888264092
0.0100,1000,0.0100,76.82172877326926
0.0100,1000,0.0080,76.8071949182423
0.0100,1000,0.0050,76.78624222319033
0.0100,1000,0.0020,76.76620309168274
0.0100,1000,0.0010,76.75970540896282
0.0100,1000,0.0008,76.75843886376424
0.0100,1000,0.0004,76.75601364792958
0.0100,1000,0.0002,76.7547756109026
0.0100,1000,0.0001,76.75412927032225
0.0080,1000,0.0200,76.95320137529673
0.0080,1000,0.0100,76.87848964102356
0.0080,1000,0.0080,76.86481222557053
0.0080,1000,0.0050,76.84439360336832
0.0080,1000,0.0020,76.82493600623047
0.0080,1000,0.0010,76.81858754274019
0.0080,1000,0.0008,76.81755600953618
0.0080,1000,0.0004,76.81501296781083
0.0080,1000,0.0002,76.81366292150894
0.0080,1000,0.0001,76.81319280605527
0.0060,1000,0.0100,76.9759594438214
0.0060,1000,0.0080,76.96285486506264
0.0060,1000,0.0050,76.94406083963817
0.0060,1000,0.0020,76.92567752493711
0.0060,1000,0.0010,76.91968713899641
0.0060,1000,0.0008,76.91847962472802
0.0060,1000,0.0004,76.91625277882187
0.0060,1000,0.0002,76.91496525232806
0.0060,1000,0.0001,76.9141076558679

0.1000,5000,0.0200,76.77000088005134
0.1000,5000,0.0100,76.66332323421982
0.1000,5000,0.0080,76.64326786364512
0.1000,5000,0.0050,76.61495110314736
0.1000,5000,0.0020,76.59099986506715
0.1000,5000,0.0010,76.58505918414662
0.1000,5000,0.0008,76.58407528478348
0.1000,5000,0.0004,76.5823648093332
0.1000,5000,0.0002,76.5816551093894
0.1000,5000,0.0001,76.58134083307179
0.0800,5000,0.0200,76.77000088005322
0.0800,5000,0.0100,76.66332324081058
0.0800,5000,0.0080,76.64326789587172
0.0800,5000,0.0050,76.61495141749145
0.0800,5000,0.0020,76.591001858544
0.0800,5000,0.0010,76.58506151022554
0.0800,5000,0.0008,76.58407740672125
0.0800,5000,0.0004,76.58236587735927
0.0800,5000,0.0002,76.58165515658864
0.0800,5000,0.0001,76.58134019574037
0.0600,5000,0.0200,76.7700008807906
0.0600,5000,0.0100,76.6633235850539
0.0600,5000,0.0080,76.643269022522
0.0600,5000,0.0050,76.61495743001433
0.0600,5000,0.0020,76.59102277297316
0.0600,5000,0.0010,76.58508162893223
0.0600,5000,0.0008,76.58409513455688
0.0600,5000,0.0004,76.58237444894412
0.0600,5000,0.0002,76.58165610261793
0.0600,5000,0.0001,76.58133633133407
0.0400,5000,0.0200,76.77000116713192
0.0400,5000,0.0100,76.66334149667972
0.0400,5000,0.0080,76.6433082776423
0.0400,5000,0.0050,76.61507247185997
0.0400,5000,0.0020,76.5912473512469
0.0400,5000,0.0010,76.58526859560472
0.0400,5000,0.0008,76.58425886793935
0.0400,5000,0.0004,76.58246591322582
0.0400,5000,0.0002,76.58169498334021
0.0400,5000,0.0001,76.5813439067221
0.0200,5000,0.0200,76.77011147109641
0.0200,5000,0.0100,76.66427579212608
0.0200,5000,0.0080,76.64468969158749
0.0200,5000,0.0050,76.61737088896459
0.0200,5000,0.0020,76.59416915184326
0.0200,5000,0.0010,76.58788999753874
0.0200,5000,0.0008,76.58675195412101
0.0200,5000,0.0004,76.58460095459725
0.0200,5000,0.0002,76.58359841789625
0.0200,5000,0.0001,76.5831144245005
0.0100,5000,0.0200,76.77243525575993
0.0100,5000,0.0100,76.6709180966928
0.0100,5000,0.0080,76.65264743521007
0.0100,5000,0.0050,76.62739220012273
0.0100,5000,0.0020,76.6055805922839
0.0100,5000,0.0010,76.59931698747583
0.0100,5000,0.0008,76.59813497250306
0.0100,5000,0.0004,76.59583834521618
0.0100,5000,0.0002,76.59473403834645
0.0100,5000,0.0001,76.59417805255536
0.0080,5000,0.0200,76.77510168394606
0.0080,5000,0.0100,76.67593111454639
0.0080,5000,0.0080,76.65817320564072
0.0080,5000,0.0050,76.63363511045324
0.0080,5000,0.0020,76.61228608303155
0.0080,5000,0.0010,76.60603526371365
0.0080,5000,0.0008,76.60483640750714
0.0080,5000,0.0004,76.60252791519177
0.0080,5000,0.0002,76.60140411067812
0.0080,5000,0.0001,76.6008334919094
0.0060,5000,0.0200,76.7820932056779
0.0060,5000,0.0100,76.68660406897409
0.0060,5000,0.0080,76.66955006120226
0.0060,5000,0.0050,76.64581220124379
0.0060,5000,0.0020,76.6248181829065
0.0060,5000,0.0010,76.61852821962624
0.0060,5000,0.0008,76.61732723105483
0.0060,5000,0.0004,76.61495980388634
0.0060,5000,0.0002,76.61379893883355
0.0060,5000,0.0001,76.61322049909039
0.0040,5000,0.0200,76.80422986796236
0.0040,5000,0.0100,76.71493538264546
0.0040,5000,0.0080,76.69884138521653
0.0040,5000,0.0050,76.67602933907803
0.0040,5000,0.0020,76.65526633485119
0.0040,5000,0.0010,76.6488391287187
